REC,nClicks,Duration,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,Whale,TsTo,Whale,File,Time,Tempo,Rhythm,Clicks,Extra Click,ConstructedString
sw085a001_1851,20,1.0954031,0.0384919,0.0386917,0.0000001,0.0454583,0.0000001,0.058025,0.0501252,0.0437335,0.0441918,0.0415834,0.0403669,0.0403667,0.0398251,0.0426501,0.0479835,0.0771335,0.0992585,0.1411338,0.206384,0,0,0,0,0,0,0,0,0,2,1897.9643,2,sw085a,1897.9643,4,17,20,0,r5
sw085a001_1851,24,1.200803,0.0383122,0.0388056,0.0000031,0.0442487,0.0644587,0.041874,0.0442938,0.046839,0.0000035,0.0000031,0.0422734,0.0417787,0.0000053,0.0000013,0.0406795,0.0410812,0.0413533,0.0434493,0.0550616,0.0849855,0.1159736,0.157549,0.2177696,0,0,0,0,0,2,1908.05,2,sw085a,1908.05,4,17,24,0,r5
sw085a001_1851,6,0.523925,0.1000417,0.121625,0.1057333,0.090825,0.1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1915.633,1,sw085a,1915.633,1,16,6,0,q2
sw085a001_1851,8,0.67705,0.0637584,0.1089666,0.1060417,0.0847833,0.0760667,0.0896,0.1478333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920.7977,1,sw085a,1920.7977,2,13,8,0,n3
sw085a001_1851,9,0.7117167,0.0672667,0.095,0.1071083,0.0877584,0.07425,0.0774083,0.0869333,0.1159917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1925.6063,1,sw085a,1925.6063,2,11,9,0,l3
sw085a001_1851,19,1.1359224,0.0364438,0.03523,0.0344224,0.0544191,0.0479155,0.0485161,0.0424382,0.0446917,0.0399449,0.039115,0.0383149,0.0395966,0.0376266,0.0553866,0.0831166,0.1185099,0.1571598,0.1830747,0,0,0,0,0,0,0,0,0,0,2,1926.1059,2,sw085a,1926.1059,4,17,19,0,r5
sw085a001_1851,9,0.6678917,0.0717583,0.08425,0.09485,0.0943584,0.0765166,0.0739084,0.077125,0.095125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1927.4473,1,sw085a,1927.4473,2,11,9,0,l3
sw085a001_1851,12,0.86155,0.0749,0.0757334,0.0827083,0.0784417,0.0750416,0.072925,0.0645334,0.0705166,0.0718084,0.088725,0.1062166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1928.679947,1,sw085a,1928.679947,2,17,12,0,r3
sw085a001_1851,5,1.0132415,0.3443278,0.344178,0.1695805,0.1551552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1931.8305,2,sw085a,1931.8305,3,2,5,0,c4
sw085a001_1851,5,0.7823666,0.2408083,0.2448167,0.1578416,0.1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1932.2515,1,sw085a,1932.2515,2,2,5,0,c3
sw085a001_1851,5,0.9974209,0.3485491,0.3192663,0.1783111,0.1512944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1935.0535,2,sw085a,1935.0535,3,2,5,0,c4
sw085a001_1851,5,0.8254166,0.2397083,0.2635,0.1602167,0.1619916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1935.282,1,sw085a,1935.282,2,2,5,0,c3
sw085a001_1851,5,0.7618583,0.198675,0.2588583,0.1565,0.147825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1938.2262,1,sw085a,1938.2262,2,2,5,0,c3
sw085a001_1851,5,0.7944679,0.24325,0.2514666,0.1654584,0.1342929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1941.1709,1,sw085a,1941.1709,2,2,5,0,c3
sw085a001_1851,20,1.1149727,0.000004,0.0357957,0.0345805,0.0364928,0.0467375,0.0466778,0.0476276,0.0398616,0.0424151,0.0374941,0.0392761,0.0392372,0.0415883,0.041967,0.0565947,0.0804363,0.103012,0.1412672,0.2039072,0,0,0,0,0,0,0,0,0,2,1941.5009,2,sw085a,1941.5009,4,17,20,0,r5
sw085a001_1851,6,1.0240417,0.2234167,0.2411,0.16725,0.1233083,0.2689667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1944.1772,1,sw085a,1944.1772,3,10,6,1,K4
sw085a001_1851,5,0.8040417,0.2501667,0.2317833,0.1730432,0.1490485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1947.7227,1,sw085a,1947.7227,2,2,5,0,c3
sw085a001_1851,20,1.1781318,0.0369856,0.0358583,0.0364595,0.047569,0.0522678,0.042988,0.0421119,0.0478221,0.0338337,0.0385381,0.0379428,0.038769,0.0400559,0.045832,0.0639107,0.0933154,0.1281938,0.1385141,0.1771641,0,0,0,0,0,0,0,0,0,2,1948.1913,2,sw085a,1948.1913,4,17,20,0,r5
sw085a001_1851,5,0.738475,0.1980589,0.2341,0.1559584,0.1503577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951.7302,1,sw085a,1951.7302,2,4,5,0,e3
sw085a001_1851,20,0.9620221,0.0345413,0.0342653,0.0342275,0.0460851,0.0378832,0.0463616,0.0420504,0.0392128,0.0401735,0.0316842,0.0428112,0.0367012,0.0373956,0.0389227,0.0445698,0.0520831,0.0794015,0.1025744,0.1410777,0,0,0,0,0,0,0,0,0,2,1951.7857,2,sw085a,1951.7857,3,17,20,0,r4
sw085a001_1851,5,0.7623166,0.2259,0.230625,0.15745,0.1483416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1955.329,1,sw085a,1955.329,2,2,5,0,c3
sw085a001_1851,5,0.8043667,0.2562917,0.2207666,0.1781334,0.149175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1959.3827,1,sw085a,1959.3827,2,2,5,0,c3
sw085a001_1851,5,1.010531,0.3478646,0.3450557,0.155904,0.1617067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1959.3859,2,sw085a,1959.3859,3,2,5,0,c4
sw085a001_1851,5,0.8500333,0.2562167,0.2521833,0.1840417,0.1575916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1962.8852,1,sw085a,1962.8852,2,2,5,0,c3
sw085a001_1851,5,0.900125,0.2706917,0.291225,0.1751417,0.1630666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1966.9832,1,sw085a,1966.9832,2,2,5,0,c3
sw085a001_1851,5,1.0254696,0.3543681,0.3387165,0.1694318,0.1629532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1967.2172,2,sw085a,1967.2172,3,2,5,0,c4
sw085a001_1851,5,0.9329917,0.2933833,0.3054834,0.1711166,0.1630084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970.8727,1,sw085a,1970.8727,3,2,5,0,c4
sw085a001_1851,5,0.9624037,0.328434,0.3189024,0.1644888,0.1505785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1970.9233,2,sw085a,1970.9233,3,2,5,0,c4
sw085a001_1851,5,0.9717584,0.3104334,0.3028416,0.1944084,0.164075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1974.9037,1,sw085a,1974.9037,3,2,5,0,c4
sw085a001_1851,5,0.9998,0.3315417,0.3125417,0.1855333,0.1701833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1978.8968,1,sw085a,1978.8968,3,2,5,0,c4
sw085a001_1851,20,1.2111982,0.0371399,0.035518,0.0372293,0.0485751,0.0484433,0.0448849,0.040939,0.0350954,0.0440695,0.0379224,0.0375883,0.0396973,0.0399302,0.0477202,0.0731197,0.0751753,0.1280901,0.133158,0.2269023,0,0,0,0,0,0,0,0,0,2,1979.2131,2,sw085a,1979.2131,4,17,20,0,r5
sw085a001_1851,5,0.9838975,0.3281129,0.3035871,0.182125,0.1700725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1982.9861,1,sw085a,1982.9861,3,2,5,0,c4
sw085a001_1851,22,1.2200882,0.0384488,0.0318904,0.0347702,0.0365684,0.0399263,0.0468842,0.0436092,0.0409086,0.0413473,0.0391473,0.037646,0.0383591,0.0373285,0.0373083,0.0387988,0.0441623,0.060934,0.0808606,0.1140855,0.1333987,0.2037057,0,0,0,0,0,0,0,2,1983.1866,2,sw085a,1983.1866,4,17,22,1,R5
sw085a001_1851,5,0.9981667,0.3254667,0.31525,0.186525,0.170925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988.019,1,sw085a,1988.019,3,2,5,0,c4
sw085a001_1851,5,1.0166084,0.3371378,0.3220706,0.1895583,0.1678417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993.7963,1,sw085a,1993.7963,3,2,5,0,c4
sw085a001_1851,20,1.1436928,0.0372797,0.0364211,0.0365378,0.0387255,0.0423794,0.0489587,0.0420377,0.0418628,0.0409754,0.0395169,0.0386629,0.0316959,0.0450132,0.0392044,0.0420002,0.0527337,0.0796342,0.2184309,0.1916224,0,0,0,0,0,0,0,0,0,2,1993.9804,2,sw085a,1993.9804,4,17,20,0,r5
sw085a001_1851,5,1.0250167,0.3329583,0.3124584,0.2106,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998.2662,1,sw085a,1998.2662,3,2,5,0,c4
sw085a001_1851,5,1.0894333,0.3478166,0.3485,0.214325,0.1787917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003.1626,1,sw085a,2003.1626,4,2,5,0,c5
sw085a001_1851,5,1.0808167,0.3495583,0.337825,0.2146917,0.1787417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007.7043,1,sw085a,2007.7043,4,2,5,0,c5
sw085a001_2121,5,0.6441732,0.047071,0.2266416,0.1820695,0.1883911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2126.8757,2,sw085a,2126.8757,2,15,5,0,p3
sw085a001_2121,5,1.2803,0.449225,0.4170584,0.2163916,0.197625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2132.2347,1,sw085a,2132.2347,4,2,5,0,c5
sw085a001_2121,5,0.6363167,0.04625,0.2258417,0.1852916,0.1789334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2133.9101,2,sw085a,2133.9101,2,15,5,0,p3
sw085a001_2121,5,1.3142333,0.4417667,0.4469916,0.215175,0.2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2137.2812,1,sw085a,2137.2812,4,2,5,0,c5
sw085a001_2121,5,0.6507333,0.0447167,0.2264,0.194025,0.1855916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2139.2722,2,sw085a,2139.2722,2,15,5,0,p3
sw085a001_2121,5,1.3190417,0.4403,0.445575,0.2081834,0.2249833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2142.8302,1,sw085a,2142.8302,4,2,5,0,c5
sw085a001_2121,5,0.6817873,0.0499096,0.2816278,0.1729151,0.1773348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2143.7832,2,sw085a,2143.7832,2,15,5,0,p3
sw085a001_2121,5,1.277225,0.4391584,0.409725,0.2201833,0.2081583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2147.8134,1,sw085a,2147.8134,4,2,5,0,c5
sw085a001_2121,5,1.1866061,0.4326109,0.4174233,0.1737848,0.1627871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2148.3984,2,sw085a,2148.3984,4,2,5,0,c5
sw085a001_2121,5,1.2821,0.434725,0.4119084,0.218225,0.2172416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2152.6225,1,sw085a,2152.6225,4,2,5,0,c5
sw085a001_2121,5,1.1741181,0.4365909,0.4017437,0.1552038,0.1805797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2153.3159,2,sw085a,2153.3159,4,2,5,0,c5
sw085a001_2121,5,1.2557917,0.4298084,0.4104833,0.2203416,0.1951584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2157.37,1,sw085a,2157.37,4,2,5,0,c5
sw085a001_2121,5,1.1578423,0.4201257,0.3958845,0.1730749,0.1687572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2157.7902,2,sw085a,2157.7902,4,2,5,0,c5
sw085a001_2121,5,1.2859917,0.4429,0.432175,0.1930939,0.2178167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2162.0267,1,sw085a,2162.0267,4,2,5,0,c5
sw085a001_2121,5,1.1598692,0.4390665,0.3947282,0.1539642,0.1721103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2162.6559,2,sw085a,2162.6559,4,2,5,0,c5
sw085a001_2121,5,1.2111883,0.4452627,0.4128526,0.1635798,0.1894932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2167.5064,2,sw085a,2167.5064,4,2,5,0,c5
sw085a001_2121,5,1.25155,0.4332,0.416675,0.2078,0.193875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2167.527,1,sw085a,2167.527,4,2,5,0,c5
sw085a001_2121,5,1.2526416,0.4246916,0.4277084,0.2048554,0.1953833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2171.9127,1,sw085a,2171.9127,4,2,5,0,c5
sw085a001_2121,5,1.1673561,0.4442899,0.3819074,0.1629675,0.1781913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2172.1437,2,sw085a,2172.1437,4,2,5,0,c5
sw085a001_2121,5,1.2709667,0.4412334,0.40915,0.2180666,0.2025167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2176.419,1,sw085a,2176.419,4,2,5,0,c5
sw085a001_2121,5,1.2024802,0.4502263,0.4108007,0.1622028,0.1792504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2177.307,2,sw085a,2177.307,4,2,5,0,c5
sw085a001_2121,5,1.2365334,0.431175,0.408625,0.2059334,0.1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2181.4972,1,sw085a,2181.4972,4,2,5,0,c5
sw085a001_2121,5,1.194074,0.4431355,0.4173789,0.1583787,0.1751809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2181.7148,2,sw085a,2181.7148,4,2,5,0,c5
sw085a001_2121,5,1.2219667,0.4238333,0.41425,0.1988417,0.1850417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2186.1384,1,sw085a,2186.1384,4,2,5,0,c5
sw085a001_2121,5,1.1923126,0.4528702,0.4092763,0.158758,0.1714081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2186.2536,2,sw085a,2186.2536,4,2,5,0,c5
sw085a001_2121,5,1.2018227,0.4152143,0.397375,0.2019084,0.187325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2190.5884,1,sw085a,2190.5884,4,2,5,0,c5
sw085a001_2121,5,1.1972592,0.4423837,0.4114635,0.1588229,0.1845891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2190.6038,2,sw085a,2190.6038,4,2,5,0,c5
sw085a001_2121,5,1.2266416,0.4223333,0.4041417,0.20165,0.1985166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2194.4303,1,sw085a,2194.4303,4,2,5,0,c5
sw085a001_2121,5,1.2481584,0.4327834,0.4145583,0.2001917,0.200625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2198.9992,1,sw085a,2198.9992,4,2,5,0,c5
sw085a001_2121,5,1.200941,0.4432664,0.4259112,0.1584525,0.1733109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2199.5109,2,sw085a,2199.5109,4,2,5,0,c5
sw085a001_2121,5,1.2688504,0.4311092,0.4196193,0.2164537,0.2016682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2203.8189,1,sw085a,2203.8189,4,2,5,0,c5
sw085a001_2121,5,1.1405055,0.4418899,0.382153,0.14728,0.1691826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2204.3274,2,sw085a,2204.3274,4,2,5,0,c5
sw085a001_2121,5,1.1718321,0.4314821,0.3989583,0.1588334,0.1825583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2209.7305,1,sw085a,2209.7305,4,2,5,0,c5
sw085a001_2121,5,1.266275,0.430125,0.4257833,0.2088917,0.201475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2214.5287,1,sw085a,2214.5287,4,2,5,0,c5
sw085a001_2121,5,1.1424184,0.4212649,0.3964176,0.1553426,0.1693933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2214.9142,2,sw085a,2214.9142,4,2,5,0,c5
sw085a001_2121,5,1.28115,0.4499333,0.41455,0.213525,0.2031417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2219.4817,1,sw085a,2219.4817,4,2,5,0,c5
sw085a001_2121,5,1.1622478,0.426447,0.396789,0.1576532,0.1813586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2219.8457,2,sw085a,2219.8457,4,2,5,0,c5
sw085a001_2121,5,1.2727833,0.4388666,0.4241584,0.2112416,0.1985167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2224.0438,1,sw085a,2224.0438,4,2,5,0,c5
sw085a001_2121,5,1.1840359,0.444857,0.403561,0.1667435,0.1688744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2224.2343,2,sw085a,2224.2343,4,2,5,0,c5
sw085a001_2121,5,1.2759674,0.4382084,0.419,0.2084333,0.2103257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2228.6866,1,sw085a,2228.6866,4,2,5,0,c5
sw085a001_2121,5,1.2856583,0.4484167,0.4223416,0.2056834,0.2092166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2234.4252,1,sw085a,2234.4252,4,2,5,0,c5
sw085a001_2121,5,1.2931333,0.4357333,0.4328167,0.2111166,0.2134667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2239.1971,1,sw085a,2239.1971,4,2,5,0,c5
sw085a001_2121,5,1.1904192,0.4334525,0.4226833,0.1555667,0.1787167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2242.1695,1,sw085a,2242.1695,4,2,5,0,c5
sw085a001_2121,5,1.1809584,0.43555,0.410775,0.147075,0.1875584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2246.2911,1,sw085a,2246.2911,4,2,5,0,c5
sw085a001_2121,5,1.1562417,0.429125,0.396225,0.153525,0.1773667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2250.7144,1,sw085a,2250.7144,4,2,5,0,c5
sw085a001_2121,5,1.302925,0.445975,0.4344666,0.215725,0.2067584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2255.2843,1,sw085a,2255.2843,4,2,5,0,c5
sw085a001_2121,5,1.2842167,0.4467917,0.4154583,0.209975,0.2119917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2260.6462,1,sw085a,2260.6462,4,2,5,0,c5
sw085a001_2121,5,1.2831334,0.4535334,0.3996583,0.216825,0.2131167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2265.2736,1,sw085a,2265.2736,4,2,5,0,c5
sw085a001_2121,7,1.6034416,0.4347083,0.4296667,0.1728,0.1572083,0.17205,0.2370083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2270.1569,1,sw085a,2270.1569,4,7,7,1,H5
sw085a001_2121,5,1.1783,0.3920833,0.3826167,0.2157333,0.1878667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2275.6554,1,sw085a,2275.6554,4,2,5,0,c5
sw085a001_2121,19,1.1556916,0.0376333,0.0370833,0.040825,0.0556584,0.0441166,0.052925,0.0421667,0.0442359,0.0420141,0.0415417,0.0411,0.0420166,0.0423667,0.0486667,0.0797583,0.107075,0.16245,0.1940583,0,0,0,0,0,0,0,0,0,0,2,2279.4687,2,sw085a,2279.4687,4,17,19,0,r5
sw085a001_2121,5,1.1784333,0.3915416,0.3850917,0.2135917,0.1882083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2281.2774,1,sw085a,2281.2774,4,2,5,0,c5
sw085a001_2121,21,1.3672401,0.0367917,0.0362416,0.036875,0.0420417,0.05075,0.0489917,0.0421416,0.0423,0.0418167,0.0404917,0.039625,0.0395833,0.04045,0.0418333,0.0487167,0.0835075,0.1023353,0.1385637,0.2072741,0.2069095,0,0,0,0,0,0,0,0,2,2288.6635,2,sw085a,2288.6635,4,17,21,0,r5
sw085a001_2121,5,1.1355,0.3701416,0.3670167,0.2184583,0.1798834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2289.6606,1,sw085a,2289.6606,4,2,5,0,c5
sw085a001_2714,8,0.3387518,0.0389949,0.0497588,0.0604861,0.0488649,0.0532249,0.0421378,0.0452844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2719.7838,2,sw085a,2719.7838,0,13,8,1,N1
sw085a001_2714,7,0.297103,0.0449258,0.0528688,0.0591389,0.0470968,0.0477175,0.0453552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2724.6311,2,sw085a,2724.6311,0,8,7,0,i1
sw085a001_2714,9,0.3850584,0.03815,0.05065,0.05225,0.051,0.0426084,0.04605,0.0492333,0.0551167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2725.3031,1,sw085a,2725.3031,0,11,9,0,l1
sw085a001_2714,9,0.4015,0.045225,0.060325,0.0568583,0.055025,0.04155,0.0425583,0.0452,0.0547584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2731.139,1,sw085a,2731.139,0,6,9,0,g1
sw085a001_2714,9,0.426925,0.0428,0.05855,0.0516417,0.051825,0.0453666,0.0493667,0.0527167,0.0746583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2737.2171,1,sw085a,2737.2171,0,11,9,0,l1
sw085a001_2714,9,0.4140833,0.0494833,0.062175,0.0533917,0.0480916,0.0427834,0.044125,0.0540916,0.0599417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2741.5131,1,sw085a,2741.5131,0,6,9,0,g1
sw085a001_2802,5,0.5169,0.11175,0.1558083,0.1234167,0.125925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2808.0541,1,sw085a,2808.0541,1,4,5,0,e2
sw085a001_2802,5,0.5201416,0.1336083,0.1389583,0.1198,0.127775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2812.5127,1,sw085a,2812.5127,1,4,5,0,e2
sw085a001_2802,5,0.52085,0.133425,0.142225,0.1174333,0.1277667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2816.6923,1,sw085a,2816.6923,1,4,5,0,e2
sw085a002_9376,25,2.1826666,0.0549583,0.0840917,0.0917666,0.09415,0.0928917,0.095275,0.089125,0.0887667,0.085925,0.0847083,0.085725,0.0859917,0.0869583,0.0898833,0.0915417,0.0929917,0.0900416,0.0926917,0.0943333,0.0930334,0.0906166,0.09225,0.1042167,0.1307333,0,0,0,0,2,9381.5722,2,sw085a,9381.5722,4,17,25,0,r5
sw085a002_9376,4,0.4037675,0.1454781,0.1226078,0.1356816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9389.3564,2,sw085a,9389.3564,0,0,4,0,a1
sw085a002_9376,4,0.388171,0.1464646,0.1219388,0.1197676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9393.2957,2,sw085a,9393.2957,0,0,4,0,a1
sw085a002_9376,5,0.4984416,0.1170333,0.13455,0.12155,0.1253083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9394.7067,1,sw085a,9394.7067,1,4,5,0,e2
sw085a002_9376,5,0.487982,0.11501,0.1282207,0.1282857,0.1164656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9397.8651,2,sw085a,9397.8651,1,4,5,0,e2
sw085a002_9376,5,0.4958666,0.1167333,0.1269417,0.1195833,0.1326083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9398.592,1,sw085a,9398.592,1,4,5,0,e2
